Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,BWH,BWD,BWA,season,h_match_points,a_match_points,ht_rank,ht_ls_rank,ht_days_ls_match,ht_points,ht_l_points,ht_l_wavg_points,ht_goals,ht_l_goals,ht_l_wavg_goals,ht_goals_sf,ht_l_goals_sf,ht_l_wavg_goals_sf,ht_wins,ht_draws,ht_losses,ht_win_streak,ht_loss_streak,ht_draw_streak,at_rank,at_ls_rank,at_days_ls_match,at_points,at_l_points,at_l_wavg_points,at_goals,at_l_goals,at_l_wavg_goals,at_goals_sf,at_l_goals_sf,at_l_wavg_goals_sf,at_wins,at_draws,at_losses,at_win_streak,at_loss_streak,at_draw_streak,ls_winner
I1,2022-01-16,Sassuolo,Verona,2.0,4.0,A,0.0,2.0,A,13.0,21.0,5.0,6.0,6.0,18.0,9.0,7.0,2.0,4.0,0.0,0.0,2.2,3.5,3.2,2.15,3.6,3.2,2021,0,3,11,8.0,25.0,24,4.0,11.900348663330078,30.0,10.0,17.062641143798828,31.0,10.666666666666666,17.355133056640625,6,6,7,0,1,0,9,10.0,25.0,24,2.3333333333333335,7.798862457275391,34.0,11.333333333333334,14.400314331054688,32.0,9.333333333333334,17.43526840209961,6,6,7,0,0,1,A
I1,2022-01-17,Milan,Spezia,1.0,2.0,A,1.0,0.0,H,25.0,10.0,8.0,6.0,11.0,17.0,10.0,1.0,2.0,5.0,0.0,0.0,1.33,5.0,9.5,1.32,5.25,9.5,2021,0,3,1,2.0,12.0,45,7.666666666666667,23.075138092041016,41.0,13.666666666666666,21.750070571899414,22.0,10.666666666666666,12.196802139282227,14,3,3,1,0,0,16,15.0,26.0,16,2.3333333333333335,6.1204376220703125,19.0,6.333333333333333,8.839191436767578,39.0,7.0,26.575164794921875,4,4,11,0,0,1,A
I1,2022-01-17,Fiorentina,Genoa,6.0,0.0,H,3.0,0.0,H,22.0,3.0,12.0,0.0,10.0,11.0,4.0,0.0,1.0,3.0,0.0,0.0,1.45,4.2,7.5,1.47,4.5,6.75,2021,3,0,7,13.0,12.0,32,4.333333333333333,14.489763259887695,34.0,11.333333333333334,13.139814376831055,26.0,7.666666666666667,14.538251876831055,10,2,8,0,0,1,19,11.0,27.0,11,2.3333333333333335,6.7473602294921875,19.0,6.333333333333333,9.80447769165039,37.0,9.333333333333334,18.568553924560547,1,8,10,0,0,1,A
I1,2022-01-17,Bologna,Napoli,0.0,2.0,A,0.0,1.0,A,12.0,14.0,5.0,5.0,9.0,10.0,1.0,4.0,3.0,1.0,0.0,0.0,4.0,3.4,1.95,4.0,3.4,1.93,2021,0,3,13,12.0,12.0,28,4.0,10.768333435058594,27.0,9.0,10.51124382019043,31.0,8.333333333333334,18.51276397705078,8,4,8,0,3,0,3,5.0,26.0,39,6.666666666666667,18.623554229736328,35.0,11.666666666666666,17.42233657836914,14.0,8.333333333333334,7.0530853271484375,12,3,4,0,2,0,A
I1,2022-01-21,Verona,Bologna,2.0,1.0,H,1.0,1.0,D,14.0,8.0,6.0,2.0,21.0,9.0,7.0,2.0,2.0,4.0,0.0,0.0,1.95,3.6,3.8,1.93,3.6,3.8,2021,3,0,9,10.0,5.0,27,3.3333333333333335,9.390642166137695,38.0,12.666666666666666,16.719688415527344,34.0,10.666666666666666,19.288923263549805,7,6,7,0,0,1,13,12.0,4.0,28,4.0,10.655162811279297,27.0,9.0,10.268317222595215,33.0,9.0,18.54788589477539,8,4,9,0,4,0,A
I1,2022-01-22,Inter,Venezia,2.0,1.0,H,1.0,1.0,D,24.0,3.0,12.0,3.0,13.0,9.0,6.0,0.0,3.0,4.0,0.0,0.0,1.1,9.5,21.0,1.11,9.75,26.0,2021,3,0,2,1.0,6.0,50,9.0,28.056663513183594,51.0,17.0,26.760221481323242,16.0,10.666666666666666,9.914716720581055,15,5,1,4,0,0,20,,6.0,18,3.0,9.075379371643066,20.0,6.666666666666667,6.999080657958984,37.0,8.333333333333334,18.83073616027832,4,6,11,0,0,1,
I1,2022-01-22,Lazio,Atalanta,0.0,0.0,D,0.0,0.0,D,9.0,6.0,1.0,2.0,10.0,17.0,4.0,1.0,0.0,3.0,0.0,0.0,3.2,3.5,2.2,3.1,3.7,2.15,2021,1,1,5,6.0,7.0,34,4.666666666666667,13.931537628173828,42.0,14.0,16.5839786529541,34.0,10.0,21.35831069946289,10,4,6,1,0,0,8,3.0,6.0,39,8.666666666666666,25.132715225219727,38.0,12.666666666666666,20.152202606201172,24.0,11.666666666666666,9.85230827331543,11,6,3,0,0,1,A
I1,2022-01-22,Genoa,Udinese,0.0,0.0,D,0.0,0.0,D,10.0,2.0,3.0,0.0,27.0,17.0,10.0,4.0,4.0,4.0,1.0,0.0,3.5,3.3,2.15,3.4,3.4,2.15,2021,1,1,19,11.0,5.0,11,2.3333333333333335,7.225242614746094,19.0,6.333333333333333,10.509660720825195,43.0,9.333333333333334,22.684667587280273,1,8,11,0,0,1,12,14.0,7.0,20,3.0,8.344249725341797,27.0,9.0,14.522714614868164,32.0,9.666666666666666,18.039772033691406,4,8,8,0,1,0,A
I1,2022-01-23,Cagliari,Fiorentina,1.0,1.0,D,0.0,0.0,D,12.0,16.0,3.0,6.0,21.0,16.0,6.0,4.0,3.0,3.0,0.0,1.0,5.25,4.1,1.61,5.25,4.1,1.6,2021,1,1,18,16.0,7.0,10,1.0,3.1345386505126953,17.0,5.666666666666667,5.731636047363281,41.0,8.0,23.442296981811523,1,7,12,0,2,0,7,13.0,6.0,35,4.333333333333333,15.007088661193848,40.0,13.333333333333334,14.808920860290527,26.0,7.666666666666667,13.708579063415527,11,2,8,1,0,0,A
I1,2022-01-23,Napoli,Salernitana,4.0,1.0,H,2.0,1.0,H,26.0,1.0,14.0,1.0,9.0,14.0,10.0,0.0,0.0,4.0,0.0,1.0,1.14,8.0,17.0,1.15,8.25,17.0,2021,3,0,3,5.0,6.0,42,7.666666666666667,21.181894302368164,37.0,12.333333333333334,19.09300422668457,14.0,9.0,7.436698913574219,13,3,4,0,2,0,17,,8.0,8,1.3333333333333333,3.5761451721191406,11.0,3.6666666666666665,5.626857757568359,45.0,10.0,21.31006622314453,2,2,15,0,6,0,
I1,2022-01-23,Spezia,Sampdoria,1.0,0.0,H,0.0,0.0,D,7.0,8.0,2.0,0.0,24.0,12.0,2.0,4.0,2.0,4.0,0.0,1.0,2.7,3.3,2.62,2.8,3.1,2.65,2021,3,0,16,15.0,6.0,19,3.3333333333333335,8.396156311035156,21.0,7.0,10.253580093383789,40.0,7.666666666666667,27.803207397460938,5,4,11,0,0,1,15,9.0,8.0,20,3.6666666666666665,10.673612594604492,28.0,9.333333333333334,13.147937774658203,37.0,12.0,14.143131256103516,5,5,10,0,1,0,A
I1,2022-01-23,Torino,Sassuolo,1.0,1.0,D,1.0,0.0,H,21.0,6.0,6.0,1.0,21.0,15.0,4.0,3.0,3.0,3.0,0.0,0.0,2.1,3.6,3.3,2.05,3.5,3.5,2021,1,1,10,17.0,8.0,31,3.6666666666666665,11.690936088562012,28.0,9.333333333333334,9.015731811523438,21.0,6.333333333333333,10.367497444152832,9,4,8,6,0,0,11,8.0,7.0,24,4.0,11.390604019165039,32.0,10.666666666666666,17.597726821899414,35.0,12.0,18.267410278320312,6,6,8,0,2,0,A
I1,2022-01-23,Empoli,Roma,2.0,4.0,A,0.0,4.0,A,16.0,16.0,7.0,8.0,13.0,14.0,2.0,3.0,2.0,2.0,0.0,0.0,4.0,4.2,1.8,4.0,4.0,1.78,2021,0,3,14,,7.0,28,6.0,17.10019302368164,32.0,10.666666666666666,15.280892372131348,38.0,14.0,12.964930534362793,8,4,9,0,2,0,6,7.0,7.0,36,4.0,11.5645170211792,32.0,10.666666666666666,15.957340240478516,21.0,8.666666666666666,12.332179069519043,11,3,7,1,0,0,A
I1,2022-01-23,Milan,Juventus,0.0,0.0,D,0.0,0.0,D,14.0,8.0,4.0,0.0,16.0,19.0,4.0,1.0,2.0,2.0,0.0,0.0,2.62,3.3,2.7,2.65,3.1,2.75,2021,1,1,1,2.0,6.0,45,7.666666666666667,22.046846389770508,42.0,14.0,21.786168098449707,24.0,11.333333333333334,12.958752632141113,14,3,4,0,1,0,4,4.0,8.0,40,6.0,17.990522384643555,31.0,10.333333333333334,15.941575050354004,18.0,8.0,10.220315933227539,12,4,5,3,0,0,A
I1,2022-02-04,Lazio,Sassuolo,2.0,1.0,H,1.0,0.0,H,14.0,20.0,5.0,5.0,11.0,8.0,4.0,3.0,1.0,3.0,0.0,0.0,1.72,4.2,4.2,1.73,4.1,4.2,2021,3,0,5,6.0,13.0,35,4.666666666666667,13.326364517211914,42.0,14.0,15.57861042022705,34.0,10.0,20.768754959106445,10,5,6,0,0,1,11,8.0,12.0,25,4.333333333333333,12.45067310333252,33.0,11.0,19.030797004699707,36.0,12.333333333333334,19.676673889160156,6,7,8,0,2,0,A
I1,2022-02-04,Salernitana,Torino,0.0,1.0,A,0.0,1.0,A,14.0,8.0,3.0,5.0,15.0,21.0,9.0,2.0,5.0,4.0,1.0,0.0,4.0,3.6,1.9,4.2,3.4,1.9,2021,0,3,17,,12.0,8,1.3333333333333333,3.7949085235595703,12.0,4.0,6.33784294128418,49.0,10.333333333333334,24.778079986572266,2,2,16,0,6,0,10,17.0,12.0,32,3.6666666666666665,10.709969997406006,29.0,9.666666666666666,8.625297546386719,22.0,6.666666666666667,10.684725284576416,9,5,8,0,0,1,
I1,2022-02-04,Spezia,Venezia,1.0,0.0,H,0.0,0.0,D,11.0,13.0,5.0,2.0,15.0,12.0,5.0,2.0,3.0,1.0,0.0,0.0,2.1,3.4,3.5,2.1,3.25,3.6,2021,3,0,16,15.0,12.0,22,3.3333333333333335,9.559650421142578,22.0,7.333333333333333,10.419514656066895,40.0,7.666666666666667,27.28783416748047,6,4,11,1,0,0,20,,13.0,18,3.0,9.349213123321533,21.0,7.0,7.940946578979492,39.0,8.666666666666666,20.74153995513916,4,6,12,0,0,1,
I1,2022-02-05,Atalanta,Salernitana,1.0,1.0,D,0.0,1.0,A,20.0,11.0,5.0,9.0,13.0,9.0,11.0,4.0,3.0,2.0,0.0,0.0,1.25,6.5,9.5,1.26,6.0,11.5,2021,1,1,8,3.0,14.0,40,9.0,26.616162300109863,38.0,12.666666666666666,20.648366928100586,24.0,11.666666666666666,10.044318199157715,11,7,3,0,0,1,17,,1.0,8,1.3333333333333333,3.788079261779785,12.0,4.0,6.31345272064209,50.0,10.666666666666666,23.656129837036133,2,2,17,0,7,0,
I1,2022-02-13,Atalanta,Juventus,1.0,1.0,D,0.0,0.0,D,21.0,15.0,3.0,6.0,13.0,9.0,8.0,8.0,2.0,3.0,0.0,0.0,2.8,3.5,2.37,2.65,3.5,2.5,2021,1,1,8,3.0,8.0,41,9.0,26.56638193130493,39.0,13.0,20.576136589050293,25.0,12.0,9.926211833953857,11,8,3,0,0,2,4,4.0,21.0,41,6.333333333333333,19.847800254821777,31.0,10.333333333333334,16.884361743927002,18.0,8.0,10.30840015411377,12,5,5,3,0,0,A
I1,2022-02-13,Sassuolo,Roma,2.0,2.0,D,0.0,1.0,A,12.0,12.0,3.0,7.0,13.0,13.0,4.0,3.0,4.0,2.0,1.0,0.0,3.4,3.9,2.0,3.2,3.8,2.05,2021,1,1,11,8.0,9.0,25,4.333333333333333,12.98070764541626,34.0,11.333333333333334,20.247332096099854,38.0,12.666666666666666,21.381305694580078,6,7,9,0,2,0,6,7.0,21.0,39,5.0,14.3909010887146,36.0,12.0,19.399568557739258,23.0,10.0,13.753247737884521,12,3,7,1,0,0,A
I1,2022-02-13,Verona,Udinese,4.0,0.0,H,2.0,0.0,H,6.0,21.0,5.0,7.0,18.0,7.0,2.0,7.0,3.0,1.0,0.0,0.0,1.83,3.6,4.2,1.8,3.6,4.4,2021,3,0,9,10.0,23.0,30,3.3333333333333335,10.398446083068848,40.0,13.333333333333334,17.199687957763672,35.0,11.0,19.217703819274902,8,6,7,1,0,0,12,14.0,22.0,21,3.3333333333333335,9.416265487670898,27.0,9.0,15.131474494934082,32.0,9.666666666666666,18.656604766845703,4,9,8,0,1,0,A
I1,2022-02-13,Genoa,Salernitana,1.0,1.0,D,1.0,1.0,D,15.0,12.0,5.0,4.0,17.0,10.0,5.0,4.0,3.0,2.0,0.0,0.0,1.83,3.75,4.33,1.75,3.8,4.4,2021,1,1,19,11.0,22.0,12,2.3333333333333335,7.373607635498047,19.0,6.333333333333333,10.402291297912598,43.0,9.333333333333334,22.284472465515137,1,9,11,0,0,2,17,,8.0,9,1.6666666666666667,4.397457599639893,13.0,4.333333333333333,7.168933391571045,51.0,11.0,25.889588356018066,2,3,17,0,7,0,
I1,2022-02-13,Empoli,Cagliari,1.0,1.0,D,1.0,0.0,H,13.0,17.0,4.0,5.0,14.0,13.0,6.0,4.0,1.0,2.0,0.0,0.0,1.95,3.8,3.6,1.98,3.75,3.5,2021,1,1,14,,21.0,28,6.0,16.89921760559082,34.0,11.333333333333334,15.597477436065674,42.0,15.333333333333334,13.508832454681396,8,4,10,0,3,0,18,16.0,21.0,11,1.0,3.5179529190063477,18.0,6.0,5.829196929931641,42.0,8.333333333333334,22.39937114715576,1,8,12,0,0,1,A
I1,2022-02-13,Milan,Sampdoria,1.0,0.0,H,1.0,0.0,H,15.0,4.0,7.0,1.0,13.0,11.0,4.0,0.0,3.0,1.0,0.0,0.0,1.4,4.75,7.5,1.41,4.75,7.5,2021,3,0,1,2.0,21.0,46,7.666666666666667,22.032212257385254,42.0,14.0,21.304705142974854,24.0,11.333333333333334,12.340704441070557,14,4,4,0,0,1,15,9.0,21.0,20,3.6666666666666665,11.141982078552246,28.0,9.333333333333334,13.701898574829102,38.0,12.0,15.429964065551758,5,5,11,0,1,0,A
I1,2022-02-14,Spezia,Fiorentina,1.0,2.0,A,0.0,1.0,A,9.0,21.0,1.0,4.0,17.0,10.0,4.0,8.0,2.0,1.0,0.0,0.0,3.75,3.6,1.95,3.9,3.6,1.9,2021,0,3,16,15.0,10.0,25,3.3333333333333335,10.141397476196289,23.0,7.666666666666667,10.502481937408447,40.0,7.666666666666667,27.030147552490234,7,4,11,2,0,0,7,13.0,22.0,36,4.666666666666667,15.744755268096924,41.0,13.666666666666666,15.569499492645264,27.0,8.0,14.769328594207764,11,3,8,1,0,0,A
I1,2022-02-18,Juventus,Torino,1.0,1.0,D,1.0,0.0,H,11.0,10.0,3.0,3.0,16.0,19.0,7.0,9.0,1.0,2.0,0.0,0.0,1.57,3.75,6.5,1.63,3.7,5.75,2021,1,1,4,4.0,5.0,42,6.666666666666667,21.27643918991089,32.0,10.666666666666666,17.8557550907135,19.0,8.333333333333334,10.852442264556885,12,6,5,3,0,0,10,17.0,14.0,35,4.666666666666667,13.345707654953003,30.0,10.0,10.00796127319336,22.0,7.0,11.183671236038208,10,5,8,0,0,1,A
I1,2022-02-19,Salernitana,Milan,2.0,2.0,D,1.0,1.0,D,9.0,14.0,5.0,5.0,14.0,12.0,4.0,7.0,2.0,4.0,0.0,0.0,9.0,5.0,1.36,9.0,5.0,1.35,2021,1,1,17,,6.0,10,2.0,5.202146768569946,14.0,4.666666666666667,8.096673727035522,52.0,11.333333333333334,27.506317615509033,2,4,17,0,7,0,1,2.0,6.0,49,7.666666666666667,23.023918628692627,43.0,14.333333333333334,21.563485383987427,24.0,11.333333333333334,12.031680345535278,15,4,4,1,0,0,
I1,2022-02-19,Roma,Verona,2.0,2.0,D,0.0,2.0,A,7.0,5.0,3.0,3.0,18.0,14.0,4.0,2.0,3.0,2.0,0.0,0.0,1.95,3.75,3.6,1.9,3.75,3.75,2021,1,1,6,7.0,6.0,40,5.333333333333333,16.3040931224823,38.0,12.666666666666666,22.12068271636963,25.0,10.666666666666666,15.46378207206726,12,4,7,1,0,0,9,10.0,6.0,33,3.3333333333333335,10.902348041534424,44.0,14.666666666666666,18.438711166381836,35.0,11.0,18.68258237838745,9,6,7,2,0,0,A
I1,2022-02-19,Sampdoria,Empoli,2.0,0.0,H,2.0,0.0,H,8.0,10.0,3.0,2.0,15.0,12.0,3.0,6.0,4.0,2.0,0.0,0.0,2.2,3.4,3.2,2.25,3.2,3.3,2021,3,0,15,9.0,6.0,20,3.6666666666666665,11.376166820526123,28.0,9.333333333333334,13.97887897491455,39.0,12.0,16.57338047027588,5,5,12,0,1,0,14,,6.0,29,6.0,17.29824161529541,35.0,11.666666666666666,15.256258249282837,43.0,15.666666666666666,12.282248258590698,8,5,10,0,0,1,A
I1,2022-02-20,Udinese,Lazio,1.0,1.0,D,1.0,1.0,D,12.0,10.0,2.0,2.0,22.0,9.0,2.0,12.0,3.0,2.0,0.0,0.0,2.9,3.3,2.45,3.0,3.4,2.3,2021,1,1,12,14.0,7.0,21,3.3333333333333335,9.95227336883545,27.0,9.0,15.435854434967041,36.0,9.666666666666666,20.96502113342285,4,9,9,0,1,0,5,6.0,16.0,38,4.666666666666667,14.023289680480957,44.0,14.666666666666666,16.075438022613525,35.0,10.333333333333334,20.973732948303223,11,5,6,1,0,0,A
I1,2022-02-20,Inter,Sassuolo,0.0,2.0,A,0.0,2.0,A,29.0,13.0,8.0,5.0,12.0,12.0,8.0,3.0,1.0,2.0,0.0,0.0,1.28,6.0,9.0,1.33,5.0,9.75,2021,0,3,2,1.0,29.0,53,9.0,28.103527069091797,53.0,17.666666666666668,26.69383144378662,17.0,11.0,10.254477500915527,16,5,1,5,0,0,11,8.0,7.0,26,4.333333333333333,13.22521710395813,36.0,12.0,20.515267610549927,40.0,13.333333333333334,20.83860206604004,6,8,9,0,0,1,A
I1,2022-02-20,Venezia,Genoa,1.0,1.0,D,1.0,1.0,D,15.0,12.0,4.0,3.0,14.0,15.0,6.0,5.0,2.0,2.0,0.0,0.0,2.5,3.2,2.9,2.55,3.1,2.85,2021,1,1,20,,16.0,18,3.0,9.486129999160767,21.0,7.0,8.411879539489746,40.0,8.666666666666666,22.19694185256958,4,6,13,0,0,1,19,11.0,7.0,13,2.3333333333333335,7.447790145874023,20.0,6.666666666666667,10.848362445831299,44.0,9.666666666666666,22.58413076400757,1,10,11,0,0,3,
I1,2022-02-20,Fiorentina,Atalanta,1.0,0.0,H,0.0,0.0,D,6.0,7.0,3.0,1.0,17.0,20.0,2.0,1.0,2.0,5.0,0.0,0.0,2.6,3.3,2.7,2.6,3.4,2.6,2021,3,0,7,13.0,6.0,39,5.666666666666667,17.613588571548462,43.0,14.333333333333334,16.949788808822632,28.0,8.666666666666666,15.799703359603882,12,3,8,1,0,0,8,3.0,7.0,42,9.0,26.541491746902466,40.0,13.333333333333334,20.540021419525146,26.0,12.333333333333334,9.867158651351929,11,9,3,0,0,3,A
I1,2022-02-21,Cagliari,Napoli,1.0,1.0,D,0.0,0.0,D,13.0,7.0,5.0,3.0,17.0,22.0,3.0,6.0,1.0,2.0,0.0,0.0,6.5,4.33,1.5,6.0,4.33,1.53,2021,1,1,18,16.0,8.0,12,1.3333333333333333,4.067081928253174,19.0,6.333333333333333,6.36577033996582,43.0,8.666666666666666,23.72165822982788,1,9,12,0,0,1,3,5.0,29.0,45,7.666666666666667,22.310673713684082,41.0,13.666666666666666,20.709588050842285,15.0,9.333333333333334,7.526454925537109,14,3,4,1,0,0,A
I1,2022-02-21,Bologna,Spezia,2.0,1.0,H,1.0,1.0,D,19.0,6.0,7.0,2.0,7.0,13.0,11.0,0.0,1.0,1.0,0.0,0.0,1.8,3.8,4.33,1.78,3.7,4.33,2021,3,0,13,12.0,31.0,28,4.0,11.384222030639648,28.0,9.333333333333334,11.255740642547607,35.0,9.333333333333334,19.756364822387695,8,4,10,0,4,0,16,15.0,7.0,25,3.3333333333333335,8.933003425598145,24.0,8.0,10.543965578079224,42.0,8.333333333333334,27.900815963745117,7,4,12,0,1,0,A
I1,2022-02-25,Genoa,Inter,0.0,0.0,D,0.0,0.0,D,7.0,21.0,1.0,4.0,11.0,9.0,0.0,14.0,2.0,1.0,0.0,0.0,9.0,5.25,1.33,9.75,5.25,1.32,2021,1,1,19,11.0,5.0,14,2.6666666666666665,8.186785697937012,21.0,7.0,11.70103669166565,45.0,10.0,25.142163038253784,1,11,11,0,0,3,2,1.0,5.0,53,9.0,26.6273250579834,53.0,17.666666666666668,25.66088056564331,19.0,11.666666666666666,10.924235820770264,16,5,2,0,1,0,A
I1,2022-02-25,Milan,Udinese,1.0,1.0,D,1.0,0.0,H,9.0,11.0,3.0,6.0,13.0,17.0,5.0,4.0,2.0,4.0,0.0,0.0,1.5,4.0,7.0,1.5,4.1,6.75,2021,1,1,1,2.0,6.0,50,8.0,24.515621423721313,45.0,15.0,24.152226090431213,26.0,12.0,14.17050325870514,15,5,4,1,0,0,12,14.0,5.0,22,3.3333333333333335,10.208070278167725,28.0,9.333333333333334,15.56570553779602,37.0,10.0,20.828335762023926,4,10,9,0,0,1,A
I1,2022-02-26,Empoli,Juventus,2.0,3.0,A,1.0,2.0,A,11.0,12.0,2.0,5.0,16.0,8.0,7.0,3.0,2.0,0.0,0.0,0.0,5.0,4.0,1.65,5.25,4.0,1.63,2021,0,3,14,,7.0,29,6.0,17.949413776397705,35.0,11.666666666666666,15.798905491828918,45.0,15.666666666666666,13.75501573085785,8,5,11,0,0,1,4,4.0,8.0,43,6.666666666666667,20.424108266830444,33.0,11.0,17.44228184223175,20.0,8.666666666666666,11.154126405715942,12,7,5,0,0,1,A
I1,2022-02-26,Salernitana,Bologna,1.0,1.0,D,0.0,1.0,A,15.0,8.0,4.0,3.0,13.0,25.0,6.0,1.0,2.0,3.0,0.0,0.0,3.5,3.4,2.15,3.4,3.4,2.1,2021,1,1,17,,7.0,11,2.0,5.698607563972473,16.0,5.333333333333333,9.084225535392761,54.0,12.0,27.444809198379517,2,5,17,0,0,1,13,12.0,5.0,31,4.0,12.826876640319824,30.0,10.0,12.133729696273804,36.0,9.666666666666666,19.274178504943848,9,4,10,1,0,0,
I1,2022-02-26,Sassuolo,Fiorentina,2.0,1.0,H,1.0,0.0,H,16.0,15.0,6.0,6.0,12.0,12.0,6.0,10.0,1.0,1.0,0.0,1.0,2.7,3.6,2.45,2.7,3.6,2.4,2021,3,0,11,8.0,6.0,29,5.333333333333333,14.990294098854065,38.0,12.666666666666666,22.123600602149963,40.0,14.0,21.69078540802002,7,8,9,0,0,1,7,13.0,6.0,42,5.666666666666667,17.87234604358673,44.0,14.666666666666666,15.284952998161316,28.0,8.666666666666666,15.384714961051941,13,3,8,2,0,0,A
I1,2022-02-27,Verona,Venezia,3.0,1.0,H,0.0,0.0,D,19.0,9.0,11.0,4.0,13.0,10.0,5.0,5.0,0.0,1.0,0.0,0.0,1.53,4.0,6.0,1.53,3.9,6.75,2021,3,0,9,10.0,8.0,34,3.6666666666666665,12.198976755142212,46.0,15.333333333333334,20.599238395690918,37.0,11.666666666666666,20.609113454818726,9,7,7,2,0,0,20,,7.0,19,3.0,9.674583554267883,22.0,7.333333333333333,8.470466136932373,41.0,9.0,21.87080979347229,4,7,13,0,0,2,
I1,2022-02-27,Spezia,Roma,0.0,1.0,A,0.0,0.0,D,9.0,31.0,3.0,10.0,13.0,11.0,1.0,8.0,5.0,3.0,1.0,0.0,4.5,3.6,1.8,4.6,3.6,1.78,2021,0,3,16,15.0,6.0,25,3.3333333333333335,10.070993900299072,25.0,8.333333333333334,11.751230835914612,44.0,8.666666666666666,29.51486110687256,7,4,13,0,1,0,6,7.0,8.0,41,5.333333333333333,15.69574773311615,40.0,13.333333333333334,22.699501514434814,27.0,11.333333333333334,16.37617814540863,12,5,7,0,0,1,A
I1,2022-02-27,Lazio,Napoli,1.0,2.0,A,0.0,0.0,D,13.0,15.0,8.0,7.0,13.0,14.0,1.0,5.0,3.0,2.0,0.0,0.0,2.75,3.4,2.5,2.95,3.4,2.35,2021,0,3,5,6.0,7.0,39,5.0,15.663012027740479,45.0,15.0,17.789183855056763,36.0,10.666666666666666,21.88432741165161,11,6,6,1,0,0,3,5.0,6.0,46,8.0,24.09039545059204,42.0,14.0,22.045711994171143,16.0,9.666666666666666,8.218305587768555,14,4,4,1,0,0,A
I1,2022-02-27,Torino,Cagliari,1.0,2.0,A,0.0,1.0,A,15.0,11.0,6.0,5.0,16.0,20.0,4.0,3.0,2.0,4.0,0.0,0.0,1.65,3.8,5.5,1.63,3.6,6.25,2021,0,3,10,17.0,9.0,36,5.0,15.163576483726501,31.0,10.333333333333334,11.19929313659668,23.0,7.333333333333333,11.933144211769104,10,6,8,0,0,1,18,16.0,6.0,13,1.3333333333333333,4.258882761001587,20.0,6.666666666666667,6.41457462310791,44.0,9.0,23.19994044303894,1,10,12,0,0,2,A
I1,2022-02-28,Atalanta,Sampdoria,4.0,0.0,H,2.0,0.0,H,19.0,6.0,9.0,1.0,16.0,9.0,8.0,1.0,1.0,2.0,0.0,0.0,1.44,5.0,6.5,1.44,4.6,7.0,2021,3,0,8,3.0,8.0,42,9.0,27.283197045326233,40.0,13.333333333333334,20.788077116012573,27.0,12.333333333333334,10.463120341300964,11,9,4,0,0,3,15,9.0,9.0,23,3.6666666666666665,12.570407629013062,30.0,10.0,14.350767612457275,39.0,12.0,15.71540117263794,6,5,12,1,0,0,A
I1,2022-03-04,Fiorentina,Empoli,1.0,0.0,H,0.0,0.0,D,24.0,5.0,11.0,1.0,10.0,20.0,5.0,0.0,1.0,3.0,0.0,1.0,1.55,4.33,5.5,1.55,4.4,5.5,2021,3,0,7,13.0,6.0,42,5.666666666666667,18.806778490543365,45.0,15.0,16.474996030330658,30.0,9.0,16.89987701177597,13,3,9,2,0,0,14,,6.0,29,6.0,17.649267435073853,37.0,12.333333333333334,16.12796837091446,48.0,16.666666666666668,14.140935599803925,8,5,12,0,1,0,A
I1,2022-03-04,Atalanta,Napoli,1.0,3.0,A,0.0,2.0,A,19.0,6.0,3.0,5.0,15.0,11.0,9.0,1.0,2.0,3.0,0.0,0.0,2.4,3.3,3.0,2.35,3.4,2.9,2021,0,3,8,3.0,4.0,45,9.0,28.270504772663116,44.0,14.666666666666666,22.269648909568787,27.0,12.333333333333334,9.933708608150482,12,9,4,1,0,0,3,5.0,5.0,49,9.0,26.48025631904602,44.0,14.666666666666666,23.71377396583557,17.0,10.333333333333334,9.064230918884277,15,4,4,1,0,0,A
I1,2022-03-04,Sampdoria,Roma,0.0,1.0,A,0.0,1.0,A,8.0,6.0,3.0,1.0,15.0,13.0,4.0,4.0,2.0,3.0,0.0,0.0,4.0,3.8,1.85,4.0,3.6,1.88,2021,0,3,15,9.0,4.0,23,3.6666666666666665,12.68779170513153,30.0,10.0,14.489348649978638,43.0,12.0,18.28689980506897,6,5,13,1,0,0,6,7.0,5.0,44,6.333333333333333,18.152195155620575,41.0,13.666666666666666,24.560199975967407,27.0,11.666666666666666,17.231668174266815,13,5,7,0,0,1,A
I1,2022-03-04,Juventus,Inter,0.0,1.0,A,0.0,1.0,A,23.0,5.0,5.0,1.0,9.0,19.0,8.0,1.0,4.0,4.0,0.0,0.0,2.8,3.4,2.5,2.8,3.3,2.5,2021,0,3,4,4.0,6.0,46,7.666666666666667,22.638323664665222,36.0,12.0,19.427928030490875,22.0,9.666666666666666,12.426184296607971,13,7,5,0,0,1,2,1.0,7.0,54,9.333333333333334,28.0519437789917,53.0,17.666666666666668,26.347041845321655,19.0,11.666666666666666,11.127156972885132,16,6,2,0,1,0,A
